PropertyKey|RealEstatePropertyCode|ProvalLrsnId|NeighborhoodNbr|PropertyStreetNbrNameText|SalesTypeCode|SalesTypeDsc|DeedBookNbr|DeedPageNbr|GranteeName|SaleAmt|SaleDate|LandRecordDocumentNbr|MaskOwnerAddressInd
53786|17040254|31224|412006|1111 ARLINGTON BLVD 702|5|5-Not Market Sale|2755|2186|ARLAND LLC                          |0|1995-12-28 00:00:00||False
53786|17040254|31224|412006|1111 ARLINGTON BLVD 702|||2928|1746|ARLAND LLC                          |26000|1998-09-02 00:00:00||False
53786|17040254|31224|412006|1111 ARLINGTON BLVD 702|5|5-Not Market Sale|4407|1413|ARLAND LLC                          |0|2010-08-16 00:00:00||False
23318|17040255|31225|412006|1111 ARLINGTON BLVD 703|5|5-Not Market Sale|1624|0099|ARLAND LLC                          |0|1966-01-01 00:00:00||False
23318|17040255|31225|412006|1111 ARLINGTON BLVD 703|5|5-Not Market Sale|2755|2186|ARLAND LLC                          |0|1995-12-28 00:00:00||False
23318|17040255|31225|412006|1111 ARLINGTON BLVD 703|||3088|1292|ARLAND LLC                          |34000|2000-09-22 00:00:00||False
23318|17040255|31225|412006|1111 ARLINGTON BLVD 703|O|O-Assignment of Lease|    |    |ARLAND LLC                          |75000|2018-08-01 00:00:00|20180100013621                  |False
23319|17040256|31226|412006|1111 ARLINGTON BLVD 704|5|5-Not Market Sale|1624|0099|ARLAND LLC|0|1966-01-01 00:00:00||False
23319|17040256|31226|412006|1111 ARLINGTON BLVD 704|5|5-Not Market Sale|2755|2186|ARLAND LLC|0|1995-12-28 00:00:00||False
23319|17040256|31226|412006|1111 ARLINGTON BLVD 704|O|O-Assignment of Lease|3601|1530|ARLAND LLC|0|2003-07-11 00:00:00||False
23319|17040256|31226|412006|1111 ARLINGTON BLVD 704|O|O-Assignment of Lease|4226|0586|ARLAND LLC|168000|2008-11-19 00:00:00||False
23319|17040256|31226|412006|1111 ARLINGTON BLVD 704|O|O-Assignment of Lease|    |    |ARLAND LLC|160000|2025-01-31 00:00:00|20250100001140                  |False
53787|17040257|31227|412006|1111 ARLINGTON BLVD 705|5|5-Not Market Sale|2755|2186|ARLAND LLC                          |0|1995-12-28 00:00:00||False
53787|17040257|31227|412006|1111 ARLINGTON BLVD 705|1|1-Foreclosure, Auction, Bankru|2790|1459|ARLAND LLC                          |27000|1996-08-14 00:00:00||False
53787|17040257|31227|412006|1111 ARLINGTON BLVD 705|7|7-Partial Interest|3808|2446|ARLAND LLC                          |99500|2004-12-22 00:00:00||False
53787|17040257|31227|412006|1111 ARLINGTON BLVD 705|||4012|0389|ARLAND LLC                          |130000|2006-07-31 00:00:00||False
53787|17040257|31227|412006|1111 ARLINGTON BLVD 705|5|5-Not Market Sale|4407|1415|ARLAND LLC                          |0|2010-08-16 00:00:00||False
23320|17040258|31228|412006|1111 ARLINGTON BLVD 706|5|5-Not Market Sale|1624|0099|ARLAND LLC                          |0|1966-01-01 00:00:00||False
23320|17040258|31228|412006|1111 ARLINGTON BLVD 706|5|5-Not Market Sale|2755|2186|ARLAND LLC                          |0|1995-12-28 00:00:00||False
23320|17040258|31228|412006|1111 ARLINGTON BLVD 706|||3125|0304|ARLAND LLC                          |110000|2001-03-14 00:00:00||False
23320|17040258|31228|412006|1111 ARLINGTON BLVD 706|||3310|1975|ARLAND LLC                          |167900|2002-05-29 00:00:00||False
23320|17040258|31228|412006|1111 ARLINGTON BLVD 706|O|O-Assignment of Lease|    |    |ARLAND LLC                          |250000|2018-07-26 00:00:00|20180100012959                  |False
23321|17040259|31229|412006|1111 ARLINGTON BLVD 707|||2698|0140|ARLAND LLC|85000|1994-10-04 00:00:00||False
23321|17040259|31229|412006|1111 ARLINGTON BLVD 707|5|5-Not Market Sale|2755|2186|ARLAND LLC|0|1995-12-28 00:00:00||False
23321|17040259|31229|412006|1111 ARLINGTON BLVD 707|||3203|0150|ARLAND LLC|94000|2001-10-01 00:00:00||False
23321|17040259|31229|412006|1111 ARLINGTON BLVD 707|||3814|1714|ARLAND LLC|275000|2005-03-04 00:00:00||False
23321|17040259|31229|412006|1111 ARLINGTON BLVD 707|O|O-Assignment of Lease|    |    |ARLAND LLC|225000|2020-04-30 00:00:00|20200100009220                  |False
53788|17040260|31230|412006|1111 ARLINGTON BLVD 708|5|5-Not Market Sale|1624|0099|ARLAND LLC                          |0|1966-01-01 00:00:00||False
53788|17040260|31230|412006|1111 ARLINGTON BLVD 708|5|5-Not Market Sale|2755|2186|ARLAND LLC                          |0|1995-12-28 00:00:00||False
53788|17040260|31230|412006|1111 ARLINGTON BLVD 708|||3338|1811|ARLAND LLC                          |93750|2002-07-31 00:00:00||False
53788|17040260|31230|412006|1111 ARLINGTON BLVD 708|||4015|0587|ARLAND LLC                          |215000|2006-08-24 00:00:00||False
53788|17040260|31230|412006|1111 ARLINGTON BLVD 708|O|O-Assignment of Lease|    |    |ARLAND LLC                          |143500|2018-06-29 00:00:00|20180100011238                  |False
23322|17040261|31231|412006|1111 ARLINGTON BLVD 709|W|W-Will / R.O.S/L O H|2755|2186|ARLAND LLC                          |0|1995-08-18 00:00:00||False
23322|17040261|31231|412006|1111 ARLINGTON BLVD 709|5|5-Not Market Sale|2755|2186|ARLAND LLC                          |0|1995-12-28 00:00:00||False
23322|17040261|31231|412006|1111 ARLINGTON BLVD 709|||3074|1908|ARLAND LLC                          |55000|2000-06-30 00:00:00||False
23322|17040261|31231|412006|1111 ARLINGTON BLVD 709|||4139|0536|ARLAND LLC                          |195000|2007-09-28 00:00:00||False
23323|17040262|31232|412006|1111 ARLINGTON BLVD 710|5|5-Not Market Sale|2755|2186|ARLAND LLC                          |0|1995-12-28 00:00:00||False
23323|17040262|31232|412006|1111 ARLINGTON BLVD 710|5|5-Not Market Sale|2771|1245|ARLAND LLC                          |23191|1996-03-13 00:00:00||False
23324|17040263|31233|412006|1111 ARLINGTON BLVD 711|5|5-Not Market Sale|1624|0099|ARLAND LLC                          |0|1966-01-01 00:00:00||False
23324|17040263|31233|412006|1111 ARLINGTON BLVD 711|5|5-Not Market Sale|2755|2186|ARLAND LLC                          |0|1995-12-28 00:00:00||False
23324|17040263|31233|412006|1111 ARLINGTON BLVD 711|||3535|1744|ARLAND LLC                          |77500|2003-06-20 00:00:00||False
23324|17040263|31233|412006|1111 ARLINGTON BLVD 711|5|5-Not Market Sale|4492|2280|ARLAND LLC                          |0|2011-09-30 00:00:00||False
23324|17040263|31233|412006|1111 ARLINGTON BLVD 711|2|2-Sale or Gift to Relative|4492|2276|ARLAND LLC                          |0|2011-09-30 00:00:00||False
23325|17040264|31234|412006|1111 ARLINGTON BLVD 712|5|5-Not Market Sale|1624|0099|ARLAND LLC                          |0|1966-01-01 00:00:00||False
23325|17040264|31234|412006|1111 ARLINGTON BLVD 712|5|5-Not Market Sale|2755|2186|ARLAND LLC                          |0|1995-12-28 00:00:00||False
23325|17040264|31234|412006|1111 ARLINGTON BLVD 712|||3740|1362|ARLAND LLC                          |90000|2004-07-12 00:00:00||False
23325|17040264|31234|412006|1111 ARLINGTON BLVD 712|5|5-Not Market Sale|4407|1417|ARLAND LLC                          |0|2010-08-16 00:00:00||False
23326|17040265|31235|412006|1111 ARLINGTON BLVD 713|||2460|0554|ARLAND LLC                          |45000|1990-12-31 00:00:00||False
23326|17040265|31235|412006|1111 ARLINGTON BLVD 713|5|5-Not Market Sale|2755|2186|ARLAND LLC                          |0|1995-12-28 00:00:00||False
23326|17040265|31235|412006|1111 ARLINGTON BLVD 713|5|5-Not Market Sale|4407|1419|ARLAND LLC                          |0|2010-08-16 00:00:00||False
23327|17040266|31236|412006|1111 ARLINGTON BLVD 714|5|5-Not Market Sale|1624|0099|ARLAND LLC                          |0|1966-01-01 00:00:00||False
23327|17040266|31236|412006|1111 ARLINGTON BLVD 714|5|5-Not Market Sale|2755|2186|ARLAND LLC                          |0|1995-12-28 00:00:00||False
23328|17040267|31237|412006|1111 ARLINGTON BLVD 715|5|5-Not Market Sale|2690|0470|ARLAND LLC                          |21000|1994-06-17 00:00:00||False
23328|17040267|31237|412006|1111 ARLINGTON BLVD 715|5|5-Not Market Sale|2755|2186|ARLAND LLC                          |0|1995-12-28 00:00:00||False
23328|17040267|31237|412006|1111 ARLINGTON BLVD 715|||3740|2195|ARLAND LLC                          |112000|2004-07-28 00:00:00||False
66635|17040268|31238|412006|1111 ARLINGTON BLVD 716|5|5-Not Market Sale|1624|0099|ARLAND LLC|0|1966-01-01 00:00:00||False
66635|17040268|31238|412006|1111 ARLINGTON BLVD 716|5|5-Not Market Sale|2755|2186|ARLAND LLC|0|1995-12-28 00:00:00||False
66635|17040268|31238|412006|1111 ARLINGTON BLVD 716|W|W-Will / R.O.S/L O H|X133|315 |ARLAND LLC ETAL|0|2014-05-03 00:00:00||False
66635|17040268|31238|412006|1111 ARLINGTON BLVD 716|O|O-Assignment of Lease|4790|1036|ARLAND LLC|189000|2014-08-29 00:00:00||False
66635|17040268|31238|412006|1111 ARLINGTON BLVD 716|O|O-Assignment of Lease|    |    |ARLAND LLC|139500|2022-06-30 00:00:00|20220100012647                  |False
23329|17040269|31239|412006|1111 ARLINGTON BLVD 717|5|5-Not Market Sale|1624|0099|ARLAND LLC                          |0|1966-01-01 00:00:00||False
23329|17040269|31239|412006|1111 ARLINGTON BLVD 717|5|5-Not Market Sale|2755|2186|ARLAND LLC                          |0|1995-12-28 00:00:00||False
23329|17040269|31239|412006|1111 ARLINGTON BLVD 717|5|5-Not Market Sale|4066|2338|ARLAND LLC                          |0|2006-12-29 00:00:00||False
23330|17040270|31240|412006|1111 ARLINGTON BLVD 718|5|5-Not Market Sale|1624|0099|ARLAND LLC                          |0|1966-01-01 00:00:00||False
23330|17040270|31240|412006|1111 ARLINGTON BLVD 718|5|5-Not Market Sale|2755|2186|ARLAND LLC                          |0|1995-12-28 00:00:00||False
23330|17040270|31240|412006|1111 ARLINGTON BLVD 718|F|F-Multiple RPCs Not Market Sal|    |    |ARLAND LLC                          |0|2016-05-30 00:00:00|20160100019368                  |False
23330|17040270|31240|412006|1111 ARLINGTON BLVD 718|O|O-Assignment of Lease|    |    |ARLAND LLC                          |255000|2017-11-20 00:00:00|20170100023699                  |False
66636|17040271|31241|412006|1111 ARLINGTON BLVD 719|||2500|1268|ARLAND LLC                          |75000|1991-11-25 00:00:00||False
66636|17040271|31241|412006|1111 ARLINGTON BLVD 719|5|5-Not Market Sale|2755|2186|ARLAND LLC                          |0|1995-12-28 00:00:00||False
66636|17040271|31241|412006|1111 ARLINGTON BLVD 719|||3314|1793|ARLAND LLC                          |115000|2002-05-14 00:00:00||False
23331|17040272|31242|412006|1111 ARLINGTON BLVD 720|5|5-Not Market Sale|2755|2186|ARLAND LLC                          |0|1995-12-28 00:00:00||False
23331|17040272|31242|412006|1111 ARLINGTON BLVD 720|1|1-Foreclosure, Auction, Bankru|2791|1248|ARLAND LLC                          |31000|1996-08-14 00:00:00||False
23331|17040272|31242|412006|1111 ARLINGTON BLVD 720|7|7-Partial Interest|3808|2449|ARLAND LLC                          |99500|2004-12-20 00:00:00||False
23331|17040272|31242|412006|1111 ARLINGTON BLVD 720|||4470|1065|ARLAND LLC                          |83653|2011-06-30 00:00:00||False
23332|17040273|31243|412006|1111 ARLINGTON BLVD 721|5|5-Not Market Sale|1624|0099|ARLAND LLC                          |0|1966-01-01 00:00:00||False
23332|17040273|31243|412006|1111 ARLINGTON BLVD 721|5|5-Not Market Sale|2755|2186|ARLAND LLC                          |0|1995-12-28 00:00:00||False
66637|17040274|31244|412006|1111 ARLINGTON BLVD 722|5|5-Not Market Sale|1624|0099|ARLAND LLC                          |0|1966-01-01 00:00:00||False
66637|17040274|31244|412006|1111 ARLINGTON BLVD 722|5|5-Not Market Sale|2755|2186|ARLAND LLC                          |0|1995-12-28 00:00:00||False
66637|17040274|31244|412006|1111 ARLINGTON BLVD 722|||3648|1608|ARLAND LLC                          |83000|2003-12-30 00:00:00||False
66637|17040274|31244|412006|1111 ARLINGTON BLVD 722|||3677|1615|ARLAND LLC                          |96500|2004-04-01 00:00:00||False
66637|17040274|31244|412006|1111 ARLINGTON BLVD 722|O|O-Assignment of Lease|    |    |ARLAND LLC                          |136000|2018-11-30 00:00:00|20180100020753                  |False
23333|17040275|31245|412006|1111 ARLINGTON BLVD 723|||2753|2094|ARLAND LLC                          |18866|1995-09-06 00:00:00||False
23333|17040275|31245|412006|1111 ARLINGTON BLVD 723|5|5-Not Market Sale|2755|2186|ARLAND LLC                          |0|1995-12-28 00:00:00||False
23334|17040276|31246|412006|1111 ARLINGTON BLVD 724|5|5-Not Market Sale|1624|0099|ARLAND LLC                          |0|1966-01-01 00:00:00||False
23334|17040276|31246|412006|1111 ARLINGTON BLVD 724|5|5-Not Market Sale|2755|2186|ARLAND LLC                          |0|1995-12-28 00:00:00||False
23334|17040276|31246|412006|1111 ARLINGTON BLVD 724|||3361|1484|ARLAND LLC                          |71000|2002-08-06 00:00:00||False
53789|17040277|31247|412006|1111 ARLINGTON BLVD 725|O|O-Assignment of Lease|1624|0099|ARLAND LLC|0|1966-01-01 00:00:00||False
53789|17040277|31247|412006|1111 ARLINGTON BLVD 725|O|O-Assignment of Lease|2755|2186|ARLAND LLC|0|1995-12-28 00:00:00||False
53789|17040277|31247|412006|1111 ARLINGTON BLVD 725|W|W-Will / R.O.S/L O H|    |    |ARLAND LLC|0|2000-10-05 00:00:00|20240400039829                  |False
53789|17040277|31247|412006|1111 ARLINGTON BLVD 725|O|O-Assignment of Lease|3179|1838|ARLAND LLC|0|2001-05-21 00:00:00||False
53789|17040277|31247|412006|1111 ARLINGTON BLVD 725|O|O-Assignment of Lease|3728|2214|ARLAND LLC|125000|2004-07-08 00:00:00||False
53789|17040277|31247|412006|1111 ARLINGTON BLVD 725|O|O-Assignment of Lease|    |    |ARLAND LLC|145000|2024-08-15 00:00:00|20240100009465                  |False
23335|17040278|31248|412006|1111 ARLINGTON BLVD 726|||2750|0221|ARLAND LLC                          |22366|1994-12-19 00:00:00||False
23335|17040278|31248|412006|1111 ARLINGTON BLVD 726|5|5-Not Market Sale|2755|2186|ARLAND LLC                          |0|1995-12-28 00:00:00||False
23336|17040279|31249|412006|1111 ARLINGTON BLVD 727|5|5-Not Market Sale|1624|0099|ARLAND LLC                          |0|1966-01-01 00:00:00||False
23336|17040279|31249|412006|1111 ARLINGTON BLVD 727|5|5-Not Market Sale|2755|2186|ARLAND LLC                          |0|1995-12-28 00:00:00||False
23336|17040279|31249|412006|1111 ARLINGTON BLVD 727|||3837|1756|ARLAND LLC                          |128000|2005-04-29 00:00:00||False
23336|17040279|31249|412006|1111 ARLINGTON BLVD 727|||4004|2463|ARLAND LLC                          |158000|2006-07-24 00:00:00||False
53790|17040280|31250|412006|1111 ARLINGTON BLVD 728|5|5-Not Market Sale|2755|2186|ARLAND LLC                          |0|1995-12-28 00:00:00||False
53790|17040280|31250|412006|1111 ARLINGTON BLVD 728|1|1-Foreclosure, Auction, Bankru|2840|1901|ARLAND LLC                          |35000|1997-07-09 00:00:00||False
53790|17040280|31250|412006|1111 ARLINGTON BLVD 728|||3584|0541|ARLAND LLC                          |104000|2003-07-31 00:00:00||False
23337|17040281|31251|412006|1111 ARLINGTON BLVD 729|5|5-Not Market Sale|1624|0099|ARLAND LLC                          |0|1966-01-01 00:00:00||False
23337|17040281|31251|412006|1111 ARLINGTON BLVD 729|5|5-Not Market Sale|2755|2186|ARLAND LLC                          |0|1995-12-28 00:00:00||False
23337|17040281|31251|412006|1111 ARLINGTON BLVD 729|||3215|0952|ARLAND LLC                          |37500|2000-12-01 00:00:00||False
23337|17040281|31251|412006|1111 ARLINGTON BLVD 729|O|O-Assignment of Lease|    |    |ARLAND LLC                          |135000|2017-10-04 00:00:00|20170100020366                  |False
23338|17040282|31252|412006|1111 ARLINGTON BLVD 730|||2473|1369|ARLAND LLC                          |113000|1991-05-09 00:00:00||False
23338|17040282|31252|412006|1111 ARLINGTON BLVD 730|5|5-Not Market Sale|2755|2186|ARLAND LLC                          |0|1995-12-28 00:00:00||False
23339|17040283|31253|412006|1111 ARLINGTON BLVD 731|5|5-Not Market Sale|1624|0099|ARLAND LLC|0|1966-01-01 00:00:00||False
23339|17040283|31253|412006|1111 ARLINGTON BLVD 731|5|5-Not Market Sale|2755|2186|ARLAND LLC|0|1995-12-28 00:00:00||False
23339|17040283|31253|412006|1111 ARLINGTON BLVD 731|||3076|1168|ARLAND LLC|72900|2000-07-31 00:00:00||False
23339|17040283|31253|412006|1111 ARLINGTON BLVD 731|O|O-Assignment of Lease|4660|2528|ARLAND LLC|195000|2013-02-27 00:00:00||False
23339|17040283|31253|412006|1111 ARLINGTON BLVD 731|O|O-Assignment of Lease|    |    |ARLAND LLC|204999|2018-08-09 00:00:00|20180100014433                  |False
23339|17040283|31253|412006|1111 ARLINGTON BLVD 731|O|O-Assignment of Lease|    |    |ARLAND LLC|217000|2020-06-17 00:00:00|20200100013810                  |False
23340|17040284|31254|412006|1111 ARLINGTON BLVD 732|5|5-Not Market Sale|1624|0099|ARLAND LLC                          |0|1966-01-01 00:00:00||False
23340|17040284|31254|412006|1111 ARLINGTON BLVD 732|5|5-Not Market Sale|2755|2186|ARLAND LLC                          |0|1995-12-28 00:00:00||False
23340|17040284|31254|412006|1111 ARLINGTON BLVD 732|||4145|2141|ARLAND LLC                          |217000|2007-10-18 00:00:00||False
23340|17040284|31254|412006|1111 ARLINGTON BLVD 732|5|5-Not Market Sale|4145|2134|ARLAND LLC                          |0|2007-10-18 00:00:00||False
23340|17040284|31254|412006|1111 ARLINGTON BLVD 732|O|O-Assignment of Lease|    |    |ARLAND LLC                          |187000|2015-05-15 00:00:00|20150100010174                  |False
23340|17040284|31254|412006|1111 ARLINGTON BLVD 732|O|O-Assignment of Lease|||ARLAND LLC|160000|2021-06-15 00:00:00|20210100031765                  |False
23341|17040285|31255|412006|1111 ARLINGTON BLVD 733|5|5-Not Market Sale|1624|0099|ARLAND LLC|0|1966-01-01 00:00:00||False
23341|17040285|31255|412006|1111 ARLINGTON BLVD 733|5|5-Not Market Sale|2755|2186|ARLAND LLC|0|1995-12-28 00:00:00||False
23341|17040285|31255|412006|1111 ARLINGTON BLVD 733|O|O-Assignment of Lease|    |    |ARLAND LLC|145000|2022-08-05 00:00:00|20220100014539                  |False
23342|17040286|31256|412006|1111 ARLINGTON BLVD 734|||2490|1751|ARLAND LLC                          |46500|1991-09-13 00:00:00||False
23342|17040286|31256|412006|1111 ARLINGTON BLVD 734|5|5-Not Market Sale|2755|2186|ARLAND LLC                          |0|1995-12-28 00:00:00||False
23343|17040287|31257|412006|1111 ARLINGTON BLVD 735|5|5-Not Market Sale|1624|0099|ARLAND LLC                          |0|1966-01-01 00:00:00||False
23343|17040287|31257|412006|1111 ARLINGTON BLVD 735|5|5-Not Market Sale|2755|2186|ARLAND LLC                          |0|1995-12-28 00:00:00||False
23343|17040287|31257|412006|1111 ARLINGTON BLVD 735|||3119|2078|ARLAND LLC                          |42000|2001-02-06 00:00:00||False
23343|17040287|31257|412006|1111 ARLINGTON BLVD 735|5|5-Not Market Sale|4748|0615|ARLAND LLC                          |0|2013-11-25 00:00:00||False
66638|17040288|31258|412006|1111 ARLINGTON BLVD 736|5|5-Not Market Sale|1624|0099|ARLAND LLC                          |0|1966-01-01 00:00:00||False
66638|17040288|31258|412006|1111 ARLINGTON BLVD 736|5|5-Not Market Sale|2755|2186|ARLAND LLC                          |0|1995-12-28 00:00:00||False
66638|17040288|31258|412006|1111 ARLINGTON BLVD 736|||4093|1499|ARLAND LLC                          |155000|2007-03-30 00:00:00||False
23344|17040289|31259|412006|1111 ARLINGTON BLVD 737|5|5-Not Market Sale|1624|0099|ARLAND LLC|0|1966-01-01 00:00:00||False
23344|17040289|31259|412006|1111 ARLINGTON BLVD 737|5|5-Not Market Sale|2755|2186|ARLAND LLC|0|1995-12-28 00:00:00||False
23344|17040289|31259|412006|1111 ARLINGTON BLVD 737|||3269|1631|ARLAND LLC|35000|2002-02-15 00:00:00||False
23344|17040289|31259|412006|1111 ARLINGTON BLVD 737|||3895|1672|ARLAND LLC|153000|2005-08-26 00:00:00||False
23344|17040289|31259|412006|1111 ARLINGTON BLVD 737|O|O-Assignment of Lease|    |    |ARLAND LLC|137000|2015-08-28 00:00:00|20150100019668                  |False
23344|17040289|31259|412006|1111 ARLINGTON BLVD 737|2|2-Sale or Gift to Relative|    |    |ARLAND LLC|0|2016-04-14 00:00:00|20160100007424                  |False
23344|17040289|31259|412006|1111 ARLINGTON BLVD 737|O|O-Assignment of Lease|    |    |ARLAND LLC|132000|2020-03-06 00:00:00|20200100004738                  |False
